7f000001:e52d	34417:0	506238000	506508000	1	247857
7f000001:e52d	34417:1	506559000	506691000	1	101860
7f000001:e52d	34417:2	506675000	506785000	1	72837
7f000001:e52d	34417:3	507619000	507923000	1	239363
7f000001:e52d	34417:4	507815000	508050000	2	662411
7f000001:e52d	34417:5	507863000	508757000	1	563346
7f000001:e52d	34417:6	508466000	509010000	4	974442
7f000001:e52d	34417:7	508544000	509131000	4	1394203
7f000001:e52d	34417:8	508601000	509298000	3	1299459
7f000001:e52d	34417:9	508627000	509988000	3	1196462
7f000001:e52d	34417:10	508844000	510771000	4	902512
7f000001:e52d	34417:11	509178000	510807000	7	2678469
7f000001:e52d	34417:12	509383000	510869000	6	2651279
7f000001:e52d	34417:13	509884000	511131000	5	2604472
7f000001:e52d	34417:14	510053000	511383000	5	2885020
7f000001:e52d	34417:15	510130000	511391000	6	2929970
7f000001:e52d	34417:16	510131000	513493000	5	2925839
7f000001:e52d	34417:17	510769000	514138000	13	4415409
7f000001:e52d	34417:18	510995000	514752000	12	3901736
7f000001:e52d	34417:19	511248000	514933000	12	3483168
7f000001:e52d	34417:20	511376000	515066000	11	3342523
7f000001:e52d	34417:21	511493000	515496000	11	3408868
7f000001:e52d	34417:22	511616000	515523000	12	4080542
7f000001:e52d	34417:23	511810000	515597000	11	4062458
7f000001:e52d	34417:24	511971000	515766000	10	4005252
7f000001:e52d	34417:25	512033000	515796000	11	3954244
7f000001:e52d	34417:26	513131000	516128000	10	3931936
7f000001:e52d	34417:27	513136000	518220000	11	4063739
7f000001:e52d	34417:28	513317000	518729000	15	3693101
7f000001:e52d	34417:29	513372000	519059000	15	3499969
7f000001:e52d	34417:30	514748000	519151000	14	3238433
7f000001:e52d	34417:31	515045000	519366000	13	3168209
7f000001:e52d	34417:32	515194000	519941000	12	2998277
7f000001:e52d	34417:33	515233000	520640000	12	2668698
7f000001:e52d	34417:34	515661000	520684000	13	3054287
7f000001:e52d	34417:35	515662000	520746000	12	3020106
7f000001:e52d	34417:36	515933000	520949000	11	2972161
7f000001:e52d	34417:37	516012000	521247000	11	3065181
7f000001:e52d	34417:38	516206000	521294000	12	3167077
7f000001:e52d	34417:39	517243000	521483000	12	3483006
7f000001:e52d	34417:40	517621000	521614000	13	3567609
7f000001:e52d	34417:41	517904000	522454000	12	3464824
7f000001:e52d	34417:42	518076000	522699000	16	4238135
7f000001:e52d	34417:43	518722000	522964000	17	5175057
7f000001:e52d	34417:44	519672000	523128000	17	5218719
7f000001:e52d	34417:45	520079000	523971000	18	5818455
7f000001:e52d	34417:46	520426000	524317000	22	5906864
7f000001:e52d	34417:47	520872000	524637000	21	5635096
7f000001:e52d	34417:48	520973000	524816000	20	5382552
7f000001:e52d	34417:49	521074000	525067000	20	5315180
7f000001:e52d	34417:50	521291000	525438000	20	5358609
7f000001:e52d	34417:51	521315000	525722000	20	5051589
7f000001:e52d	34417:52	521480000	525730000	21	4972516
7f000001:e52d	34417:53	521793000	525937000	20	4969334
7f000001:e52d	34417:54	521949000	527086000	19	4805520
7f000001:e52d	34417:55	521990000	527322000	23	5066123
7f000001:e52d	34417:56	522086000	527546000	25	5463395
7f000001:e52d	34417:57	522164000	527739000	26	6224103
7f000001:e52d	34417:58	522486000	528887000	25	6072378
7f000001:e52d	34417:59	522487000	529161000	27	6436427
7f000001:e52d	34417:60	522934000	529481000	26	6219767
7f000001:e52d	34417:61	522977000	529697000	26	6523877
7f000001:e52d	34417:62	523018000	530397000	25	6353426
7f000001:e52d	34417:63	523152000	530432000	25	5936224
7f000001:e52d	34417:64	523395000	530606000	24	5909785
7f000001:e52d	34417:65	523474000	530813000	24	6147189
7f000001:e52d	34417:66	523577000	531216000	23	5984350
7f000001:e52d	34417:67	523643000	531359000	23	5708556
7f000001:e52d	34417:68	524684000	531453000	22	5596982
7f000001:e52d	34417:69	524953000	531757000	22	7419461
7f000001:e52d	34417:70	525350000	531817000	21	7178824
7f000001:e52d	34417:71	525468000	531925000	20	7133486
7f000001:e52d	34417:72	525566000	532005000	19	7049654
7f000001:e52d	34417:73	526363000	532546000	18	6988266
7f000001:e52d	34417:74	526592000	532811000	19	6617337
7f000001:e52d	34417:75	526770000	533004000	19	6438346
7f000001:e52d	34417:76	526865000	533209000	19	6343025
7f000001:e52d	34417:77	527006000	533491000	19	6274327
7f000001:e52d	34417:78	527107000	533675000	19	6224647
7f000001:e52d	34417:79	527146000	534223000	19	6257997
7f000001:e52d	34417:80	527286000	534231000	18	5822704
7f000001:e52d	34417:81	527401000	534555000	17	5819309
7f000001:e52d	34417:82	527465000	535313000	17	5848224
7f000001:e52d	34417:83	528085000	536711000	17	5505464
7f000001:e52d	34417:84	528489000	536825000	24	6107524
7f000001:e52d	34417:85	528677000	536919000	23	6019038
7f000001:e52d	34417:86	529199000	537622000	23	6319929
7f000001:e52d	34417:87	530254000	537801000	25	6765415
7f000001:e52d	34417:88	530509000	538271000	24	6624762
7f000001:e52d	34417:89	531076000	538329000	26	7082558
7f000001:e52d	34417:90	531370000	540701000	26	7198612
7f000001:e52d	34417:91	532315000	540762000	32	8587697
7f000001:e52d	34417:92	532441000	540782000	32	8741273
7f000001:e52d	34417:93	532651000	540865000	31	8727516
7f000001:e52d	34417:94	532836000	540940000	30	8663506
7f000001:e52d	34417:95	533239000	541063000	31	9345416
7f000001:e52d	34417:96	533314000	541237000	30	9249457
7f000001:e52d	34417:97	533669000	541464000	31	9638956
7f000001:e52d	34417:98	534482000	541824000	30	9460647
7f000001:e52d	34417:99	534643000	542249000	31	9513724
7f000001:e52d	34417:100	535347000	542535000	31	9721849
7f000001:e52d	34417:101	535508000	542574000	30	9495646
7f000001:e52d	34417:102	535865000	542645000	29	9465881
7f000001:e52d	34417:103	536090000	543042000	28	9411206
7f000001:e52d	34417:104	536202000	543250000	28	9289642
7f000001:e52d	34417:105	536270000	543959000	28	9319791
7f000001:e52d	34417:106	536448000	544398000	27	8755952
7f000001:e52d	34417:107	536634000	544425000	28	9697911
7f000001:e52d	34417:108	536891000	544897000	27	9678356
7f000001:e52d	34417:109	536941000	545575000	26	9304236
7f000001:e52d	34417:110	537010000	545597000	28	10302110
7f000001:e52d	34417:111	537172000	546163000	27	10285198
7f000001:e52d	34417:112	538018000	546488000	28	11323936
7f000001:e52d	34417:113	538060000	546924000	30	11586662
7f000001:e52d	34417:114	538182000	547214000	31	11853977
7f000001:e52d	34417:115	538306000	547417000	31	11950530
7f000001:e52d	34417:116	538781000	548199000	31	12329053
7f000001:e52d	34417:117	539405000	548541000	36	13005668
7f000001:e52d	34417:118	539423000	548990000	39	14229424
7f000001:e52d	34417:119	539519000	549392000	38	13789276
7f000001:e52d	34417:120	539520000	549658000	42	14556025
7f000001:e52d	34417:121	539787000	550543000	43	14821774
7f000001:e52d	34417:122	539896000	551443000	44	14416266
7f000001:e52d	34417:123	540731000	551696000	44	14186334
7f000001:e52d	34417:124	540903000	552606000	43	13986213
7f000001:e52d	34417:125	540904000	552625000	47	14329061
7f000001:e52d	34417:126	541089000	552959000	46	14316523
7f000001:e52d	34417:127	541228000	553289000	48	14791206
7f000001:e52d	34417:128	541510000	553657000	48	15029254
7f000001:e52d	34417:129	541763000	553717000	47	14737216
7f000001:e52d	34417:130	542144000	554402000	46	14690936
7f000001:e52d	34417:131	543039000	554642000	49	15712603
7f000001:e52d	34417:132	543075000	554887000	48	15523483
7f000001:e52d	34417:133	544086000	556340000	48	15658560
7f000001:e52d	34417:134	544220000	556510000	53	16345435
7f000001:e52d	34417:135	545406000	557177000	53	16604097
7f000001:e52d	34417:136	545522000	557333000	55	16575594
7f000001:e52d	34417:137	545557000	558440000	54	16453344
7f000001:e52d	34417:138	545813000	559507000	56	16143788
7f000001:e52d	34417:139	546162000	560302000	59	16973493
7f000001:e52d	34417:140	546211000	560575000	62	17647335
7f000001:e52d	34417:141	546229000	560724000	62	17925371
7f000001:e52d	34417:142	546314000	560960000	62	18131134
7f000001:e52d	34417:143	546651000	561496000	61	17944640
7f000001:e52d	34417:144	546727000	561733000	62	17675537
7f000001:e52d	34417:145	547126000	562143000	62	17783511
7f000001:e52d	34417:146	547305000	562819000	62	17586219
7f000001:e52d	34417:147	547730000	562953000	64	17724371
7f000001:e52d	34417:148	547796000	563402000	64	18229883
7f000001:e52d	34417:149	547873000	563605000	66	18105556
7f000001:e52d	34417:150	547947000	564016000	66	18746275
7f000001:e52d	34417:151	547988000	564421000	66	18619390
7f000001:e52d	34417:152	548112000	564479000	66	18334614
7f000001:e52d	34417:153	548310000	564688000	65	18290066
7f000001:e52d	34417:154	548442000	565813000	64	18126027
7f000001:e52d	34417:155	548444000	565858000	68	17905897
7f000001:e52d	34417:156	548541000	566333000	67	17871821
7f000001:e52d	34417:157	549023000	566647000	66	17475422
7f000001:e52d	34417:158	549024000	567302000	66	18020702
7f000001:e52d	34417:159	549158000	567362000	68	18162210
7f000001:e52d	34417:160	549208000	567569000	67	18115989
7f000001:e52d	34417:161	549209000	567709000	66	17952803
7f000001:e52d	34417:162	549519000	567804000	65	17846844
7f000001:e52d	34417:163	549522000	568310000	64	17772868
7f000001:e52d	34417:164	549909000	568355000	64	17444921
7f000001:e52d	34417:165	550429000	568691000	63	17411424
7f000001:e52d	34417:166	550616000	569199000	62	17145623
7f000001:e52d	34417:167	551739000	569348000	65	19324347
7f000001:e52d	34417:168	552062000	569495000	66	21485490
7f000001:e52d	34417:169	552256000	569953000	65	21372707
7f000001:e52d	34417:170	552327000	570171000	65	21547614
7f000001:e52d	34417:171	552556000	570558000	64	21376254
